participant_id,age,gender,specialization,experiment_started_at,started_at,submitted_at,displayed_at_client_ms,submitted_at_client_ms,task_order_position,task_id,question_id,task_family,gestalt_principle,visualization_type,question_type,question_text,options_shown,correct_answer,selected_answer,is_correct,reaction_time_sec,chart_count,ease_rating,confidence,parent_task_id,panel_id,panel_label,panel_order,panel_selected_answer,panel_is_correct,panel_reaction_time_sec,panel_submitted_at,panel_displayed_at_client_ms,session_id
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-16 23:56:39.278,2026-03-16 23:56:45.68,1773687399278,1773687405680,1,CONT_05,Q_CONT_05,NA,Continuity,Line chart,B. Minimum,Қай аймақта соңғы мән төмен?,Орталық | Шығыс | Оңтүстік | Батыс,Оңтүстік,Батыс,FALSE,6.402,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-16 23:56:47.459,2026-03-16 23:57:08.726,1773687407459,1773687428727,2,PROX_03,Q_PROX_03,NA,Proximity,Bar chart,B. Minimum,Қай кіші санат төмен?,Үстелдер | Жабдық машиналары | Жабдықтар | Бекіткіштер,Үстелдер,Бекіткіштер,FALSE,21.268,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-16 23:57:09.403,2026-03-16 23:57:17.687,1773687429403,1773687437688,3,CONT_04,Q_CONT_04,NA,Continuity,Line chart,E. Ranking,Қай аймақта шек жоғары?,Орталық | Шығыс | Оңтүстік | Батыс,Батыс,Батыс,TRUE,8.285,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-16 23:57:18.184,2026-03-16 23:57:28.839,1773687438185,1773687448840,4,SIM_03,Q_SIM_03,NA,Similarity,Bar chart,B. Minimum,Қай санат төмен?,Кеңсе тауарлары | Жиһаз | Технология,Кеңсе тауарлары,Технология,FALSE,10.655,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-16 23:57:29.296,2026-03-16 23:57:38.575,1773687449296,1773687458576,5,SIM_04,Q_SIM_04,NA,Similarity,Scatterplot,F. Outlier,Қай белгіде пайда жоғары?,Көшірме құрылғылары | Телефондар | Аксессуарлар | Бумажкалар,Көшірме құрылғылары,Көшірме құрылғылары,TRUE,9.28,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-16 23:57:39.032,2026-03-16 23:57:43.072,1773687459032,1773687463072,6,CONT_03,Q_CONT_03,NA,Continuity,Line chart,A. Maximum,Қай ай жоғары?,Жел 2023 | Қар 2023 | Қаз 2023 | Қыр 2023,Жел 2023,Жел 2023,TRUE,4.04,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-16 23:57:43.584,2026-03-16 23:58:03.96,1773687463584,1773687483960,7,CONT_02,Q_CONT_02,NA,Continuity,Line chart,B. Minimum,Қай ай төмен?,Қар 2023 | Шіл 2023 | Қаз 2023 | Қыр 2023,Қар 2023,Қар 2023,TRUE,20.377,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-16 23:58:04.424,2026-03-16 23:58:13.214,1773687484425,1773687493215,8,PROX_02,Q_PROX_02,NA,Proximity,Bar chart,B. Minimum,Қай аймақ төмен?,Оңтүстік | Орталық | Шығыс | Батыс,Оңтүстік,Оңтүстік,TRUE,8.79,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-16 23:58:13.552,2026-03-16 23:58:18.696,1773687493553,1773687498696,9,CLO_05,Q_CLO_05,NA,Closure,Line chart,A. Maximum,Қай ай жоғары?,Жел 2023 | Қар 2023 | Сәу 2023 | Нау 2023,Жел 2023,Жел 2023,TRUE,5.143,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-16 23:58:19.177,2026-03-16 23:58:26.151,1773687499177,1773687506152,10,SYM_05,Q_SYM_05,NA,Symmetry,Heatmap,C. Comparison,Қай ұяшық жоғары?,Батыс / Тұтынушы | Батыс / Корпоративтік | Шығыс / Тұтынушы | Шығыс / Корпоративтік,Батыс / Тұтынушы,Батыс / Тұтынушы,TRUE,6.975,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-16 23:58:27.118,2026-03-17 00:02:30.736,1773687507118,1773687750736,11,CONT_01,Q_CONT_01,NA,Continuity,Comparison grid,J. Trend,Қай нұсқада үрдісті көру жеңілірек?,A | B | C,A,C,FALSE,243.618,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:02:31.079,2026-03-17 00:02:38.903,1773687751080,1773687758903,12,SYM_02,Q_SYM_02,NA,Symmetry,Bar chart,A. Maximum,Қай санат жоғары?,Технология | Кеңсе тауарлары | Жиһаз,Технология,Технология,TRUE,7.822,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:02:39.697,2026-03-17 00:02:46.711,1773687759698,1773687766712,13,CLO_01,Q_CLO_01,NA,Closure,Comparison grid,J. Panel comparison,Қай нұсқада ең жоғары мәнді табу жеңілірек?,A | B | C,A,A,TRUE,7.014,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:02:47.091,2026-03-17 00:03:14.025,1773687767091,1773687794025,14,PROX_04,Q_PROX_04,NA,Proximity,Heatmap,F. Outlier,Қай ұяшықта шығын бар?,Оңтүстік / Кеңсе тауарлары | Орталық / Кеңсе тауарлары | Оңтүстік / Жиһаз | Орталық / Жиһаз,Оңтүстік / Кеңсе тауарлары,Оңтүстік / Кеңсе тауарлары,TRUE,26.933,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:03:14.539,2026-03-17 00:03:18.489,1773687794540,1773687798489,15,SIM_02,Q_SIM_02,NA,Similarity,Bar chart,A. Maximum,Қай сегмент жоғары?,Тұтынушы | Корпоративтік | Үй кеңсесі,Тұтынушы,Тұтынушы,TRUE,3.949,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:03:24.526,2026-03-17 00:03:28.552,1773687804527,1773687808552,16,SYM_03,Q_SYM_03,NA,Symmetry,Treemap,A. Maximum,Қай сегмент үлкен?,Тұтынушы | Корпоративтік | Үй кеңсесі,Үй кеңсесі,Тұтынушы,FALSE,4.026,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:03:29.196,2026-03-17 00:03:37.249,1773687809196,1773687817249,17,SIM_01,Q_SIM_01,NA,Similarity,Comparison grid,C. Comparison,Қай нұсқада топтарды салыстыру жеңілірек?,A | B | C,A,C,FALSE,8.053,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:03:37.562,2026-03-17 00:03:42.551,1773687817563,1773687822551,18,CLO_03,Q_CLO_03,NA,Closure,Treemap,A. Maximum,Қай санат үлкен?,Технология | Кеңсе тауарлары | Жиһаз,Технология,Кеңсе тауарлары,FALSE,4.987,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:03:43.157,2026-03-17 00:03:58.255,1773687823157,1773687838255,19,PROX_01,Q_PROX_01,NA,Proximity,Comparison grid,D. Difference,Қай нұсқада айырмашылық тез байқалады?,A | B | C,A,A,TRUE,15.098,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:03:59.187,2026-03-17 00:04:01.111,1773687839187,1773687841111,20,SYM_01,Q_SYM_01,NA,Symmetry,Comparison grid,C. Comparison,Қай нұсқада ұяшықтарды салыстыру жеңілірек?,A | B | C,A,B,FALSE,1.924,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:04:01.447,2026-03-17 00:04:02.655,1773687841447,1773687842656,21,CLO_04,Q_CLO_04,NA,Closure,Heatmap,C. Comparison,Қай ұяшық жоғары?,Батыс / Технология | Батыс / Кеңсе тауарлары | Шығыс / Технология | Шығыс / Кеңсе тауарлары,Батыс / Технология,Батыс / Кеңсе тауарлары,FALSE,1.209,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:04:02.969,2026-03-17 00:04:04.533,1773687842969,1773687844534,22,SIM_05,Q_SIM_05,NA,Similarity,Heatmap,C. Comparison,Қай ұяшық жоғары?,Технология / Тұтынушы | Кеңсе тауарлары / Тұтынушы | Технология / Корпоративтік | Кеңсе тауарлары / Корпоративтік,Технология / Тұтынушы,Кеңсе тауарлары / Тұтынушы,FALSE,1.565,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:04:04.854,2026-03-17 00:04:05.983,1773687844854,1773687845983,23,PROX_05,Q_PROX_05,NA,Proximity,Bubble chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Орталық,FALSE,1.129,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:04:06.283,2026-03-17 00:04:07.263,1773687846284,1773687847263,24,CLO_02,Q_CLO_02,NA,Closure,Bar chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Оңтүстік,FALSE,0.98,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
20002,18,Ер,NA,2026-03-16 23:56:38.869,2026-03-17 00:04:07.684,2026-03-17 00:04:09.325,1773687847685,1773687849326,25,SYM_04,Q_SYM_04,NA,Symmetry,Line chart,B. Minimum,Қай ай төмен?,Қар 2023 | Шіл 2023 | Қаз 2023 | Қыр 2023,Қар 2023,Қаз 2023,FALSE,1.642,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8899dacfe27557867b4572c48a6de8b6_20260316235638.869
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:22.992,2026-03-17 00:34:26.232,1773689662992,1773689666232,1,CONT_05,Q_CONT_05,NA,Continuity,Line chart,B. Minimum,Қай аймақта соңғы мән төмен?,Орталық | Шығыс | Оңтүстік | Батыс,Оңтүстік,Оңтүстік,TRUE,3.24,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:26.721,2026-03-17 00:34:28.494,1773689666722,1773689668495,2,CLO_02,Q_CLO_02,NA,Closure,Bar chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Шығыс,FALSE,1.773,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:28.99,2026-03-17 00:34:30.517,1773689668991,1773689670518,3,SIM_05,Q_SIM_05,NA,Similarity,Heatmap,C. Comparison,Қай ұяшық жоғары?,Технология / Тұтынушы | Кеңсе тауарлары / Тұтынушы | Технология / Корпоративтік | Кеңсе тауарлары / Корпоративтік,Технология / Тұтынушы,Технология / Корпоративтік,FALSE,1.526,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:30.905,2026-03-17 00:34:32.598,1773689670906,1773689672599,4,PROX_03,Q_PROX_03,NA,Proximity,Bar chart,B. Minimum,Қай кіші санат төмен?,Үстелдер | Жабдық машиналары | Жабдықтар | Бекіткіштер,Үстелдер,Жабдық машиналары,FALSE,1.692,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:33.009,2026-03-17 00:34:35.246,1773689673010,1773689675246,5,SIM_02,Q_SIM_02,NA,Similarity,Bar chart,A. Maximum,Қай сегмент жоғары?,Тұтынушы | Корпоративтік | Үй кеңсесі,Тұтынушы,Корпоративтік,FALSE,2.237,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:36.009,2026-03-17 00:34:37.526,1773689676010,1773689677527,6,CONT_04,Q_CONT_04,NA,Continuity,Line chart,E. Ranking,Қай аймақта шек жоғары?,Орталық | Шығыс | Оңтүстік | Батыс,Батыс,Оңтүстік,FALSE,1.517,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:38.167,2026-03-17 00:34:39.157,1773689678167,1773689679158,7,CLO_05,Q_CLO_05,NA,Closure,Line chart,A. Maximum,Қай ай жоғары?,Жел 2023 | Қар 2023 | Сәу 2023 | Нау 2023,Жел 2023,Нау 2023,FALSE,0.991,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:39.815,2026-03-17 00:34:41.039,1773689679815,1773689681039,8,CONT_02,Q_CONT_02,NA,Continuity,Line chart,B. Minimum,Қай ай төмен?,Қар 2023 | Шіл 2023 | Қаз 2023 | Қыр 2023,Қар 2023,Шіл 2023,FALSE,1.224,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:41.414,2026-03-17 00:34:42.572,1773689681415,1773689682572,9,SYM_05,Q_SYM_05,NA,Symmetry,Heatmap,C. Comparison,Қай ұяшық жоғары?,Батыс / Тұтынушы | Батыс / Корпоративтік | Шығыс / Тұтынушы | Шығыс / Корпоративтік,Батыс / Тұтынушы,Шығыс / Тұтынушы,FALSE,1.156,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:43.003,2026-03-17 00:34:45.223,1773689683003,1773689685224,10,SIM_03,Q_SIM_03,NA,Similarity,Bar chart,B. Minimum,Қай санат төмен?,Кеңсе тауарлары | Жиһаз | Технология,Кеңсе тауарлары,Технология,FALSE,2.221,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:46.329,2026-03-17 00:34:48.382,1773689686330,1773689688383,11,PROX_01,Q_PROX_01,NA,Proximity,Comparison grid,D. Difference,Қай нұсқада айырмашылық тез байқалады?,A | B | C,A,A,TRUE,2.053,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:48.796,2026-03-17 00:34:51.173,1773689688797,1773689691173,12,PROX_04,Q_PROX_04,NA,Proximity,Heatmap,F. Outlier,Қай ұяшықта шығын бар?,Оңтүстік / Кеңсе тауарлары | Орталық / Кеңсе тауарлары | Оңтүстік / Жиһаз | Орталық / Жиһаз,Оңтүстік / Кеңсе тауарлары,Оңтүстік / Жиһаз,FALSE,2.377,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:51.602,2026-03-17 00:34:52.7,1773689691603,1773689692701,13,CLO_04,Q_CLO_04,NA,Closure,Heatmap,C. Comparison,Қай ұяшық жоғары?,Батыс / Технология | Батыс / Кеңсе тауарлары | Шығыс / Технология | Шығыс / Кеңсе тауарлары,Батыс / Технология,Шығыс / Технология,FALSE,1.098,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:53.058,2026-03-17 00:34:54.374,1773689693058,1773689694374,14,SYM_02,Q_SYM_02,NA,Symmetry,Bar chart,A. Maximum,Қай санат жоғары?,Технология | Кеңсе тауарлары | Жиһаз,Технология,Кеңсе тауарлары,FALSE,1.316,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:54.681,2026-03-17 00:34:56.292,1773689694682,1773689696293,15,SYM_03,Q_SYM_03,NA,Symmetry,Treemap,A. Maximum,Қай сегмент үлкен?,Тұтынушы | Корпоративтік | Үй кеңсесі,Тұтынушы,Үй кеңсесі,FALSE,1.612,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:56.602,2026-03-17 00:34:58.165,1773689696603,1773689698166,16,CLO_03,Q_CLO_03,NA,Closure,Treemap,A. Maximum,Қай санат үлкен?,Технология | Кеңсе тауарлары | Жиһаз,Технология,Кеңсе тауарлары,FALSE,1.564,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:58.542,2026-03-17 00:34:59.884,1773689698542,1773689699885,17,SYM_04,Q_SYM_04,NA,Symmetry,Line chart,B. Minimum,Қай ай төмен?,Қар 2023 | Шіл 2023 | Қаз 2023 | Қыр 2023,Қар 2023,Шіл 2023,FALSE,1.343,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:00.687,2026-03-17 00:35:03.525,1773689700688,1773689703525,18,SIM_01,Q_SIM_01,NA,Similarity,Comparison grid,C. Comparison,Қай нұсқада топтарды салыстыру жеңілірек?,A | B | C,A,A,TRUE,2.838,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:03.905,2026-03-17 00:35:07.062,1773689703906,1773689707062,19,SIM_04,Q_SIM_04,NA,Similarity,Scatterplot,F. Outlier,Қай белгіде пайда жоғары?,Көшірме құрылғылары | Телефондар | Аксессуарлар | Бумажкалар,Көшірме құрылғылары,Аксессуарлар,FALSE,3.156,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:07.778,2026-03-17 00:35:10.525,1773689707778,1773689710525,20,CLO_01,Q_CLO_01,NA,Closure,Comparison grid,J. Panel comparison,Қай нұсқада ең жоғары мәнді табу жеңілірек?,A | B | C,A,B,FALSE,2.747,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:11.075,2026-03-17 00:35:12.108,1773689711075,1773689712109,21,CONT_03,Q_CONT_03,NA,Continuity,Line chart,A. Maximum,Қай ай жоғары?,Жел 2023 | Қар 2023 | Қаз 2023 | Қыр 2023,Жел 2023,Қыр 2023,FALSE,1.034,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:12.512,2026-03-17 00:35:15.63,1773689712512,1773689715630,22,PROX_05,Q_PROX_05,NA,Proximity,Bubble chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Шығыс,FALSE,3.118,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:16.154,2026-03-17 00:35:17.526,1773689716154,1773689717526,23,PROX_02,Q_PROX_02,NA,Proximity,Bar chart,B. Minimum,Қай аймақ төмен?,Оңтүстік | Орталық | Шығыс | Батыс,Оңтүстік,Оңтүстік,TRUE,1.372,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:18.565,2026-03-17 00:35:24.094,1773689718566,1773689724094,24,CONT_01,Q_CONT_01,NA,Continuity,Comparison grid,J. Trend,Қай нұсқада үрдісті көру жеңілірек?,A | B | C,A,B,FALSE,5.528,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:25.16,2026-03-17 00:35:27.598,1773689725160,1773689727599,25,SYM_01,Q_SYM_01,NA,Symmetry,Comparison grid,C. Comparison,Қай нұсқада ұяшықтарды салыстыру жеңілірек?,A | B | C,A,B,FALSE,2.439,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:54:32.065,2026-03-17 05:54:38.4,1773708872065,1773708878400,1,PROX_01,Q_PROX_01,NA,Proximity,Comparison grid,D. Difference,Қай нұсқада айырмашылық тез байқалады?,A | B | C,A,B,FALSE,6.335,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:54:41.036,2026-03-17 05:54:45.538,1773708881036,1773708885538,2,SYM_01,Q_SYM_01,NA,Symmetry,Comparison grid,C. Comparison,Қай нұсқада ұяшықтарды салыстыру жеңілірек?,A | B | C,A,C,FALSE,4.502,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:54:46.065,2026-03-17 05:54:52.967,1773708886066,1773708892967,3,CONT_03,Q_CONT_03,NA,Continuity,Line chart,A. Maximum,Қай ай жоғары?,Жел 2023 | Қар 2023 | Қаз 2023 | Қыр 2023,Жел 2023,Қаз 2023,FALSE,6.901,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:54:53.391,2026-03-17 05:54:56.234,1773708893391,1773708896235,4,SIM_04,Q_SIM_04,NA,Similarity,Scatterplot,F. Outlier,Қай белгіде пайда жоғары?,Көшірме құрылғылары | Телефондар | Аксессуарлар | Бумажкалар,Көшірме құрылғылары,Аксессуарлар,FALSE,2.844,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:54:56.657,2026-03-17 05:54:59.997,1773708896658,1773708899998,5,CLO_02,Q_CLO_02,NA,Closure,Bar chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Батыс,TRUE,3.34,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:00.602,2026-03-17 05:55:02.95,1773708900603,1773708902951,6,CONT_04,Q_CONT_04,NA,Continuity,Line chart,E. Ranking,Қай аймақта шек жоғары?,Орталық | Шығыс | Оңтүстік | Батыс,Батыс,Шығыс,FALSE,2.348,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:03.486,2026-03-17 05:55:07.68,1773708903487,1773708907681,7,PROX_05,Q_PROX_05,NA,Proximity,Bubble chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Оңтүстік,FALSE,4.194,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
